"ISSUE_SEVERITY","PROBLEM_TITLE","CWE","PROJECT_NAME","FIRST_INTRODUCED","ISSUE_STATUS","LAST_INTRODUCED","LAST_RESOLVED","PROBLEM_ID","LAST_IGNORED","PROJECT_OWNER","ISSUE_URL","VULN_DB_URL","PROJECT_URL","ISSUE_STATUS_INDICATOR","ISSUE_TYPE","INITIAL_ISSUE_TYPE"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","squall/niffler-lib","2022-11-10 19:41:32.219","Open","2022-11-15 19:24:40.938","2022-11-14 20:45:41.070","b4468bdc-3435-444a-9b53-d8c81a90ffca","\N","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a#issue-b4468bdc-3435-444a-9b53-d8c81a90ffca","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","squall/niffler-lib","2022-11-10 19:41:32.219","Open","2022-11-14 20:45:41.064","2022-11-13 19:28:22.249","36aa2128-4e54-4046-a56c-344d3ebf4e9b","\N","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a#issue-36aa2128-4e54-4046-a56c-344d3ebf4e9b","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","squall/niffler-lib","2022-11-11 19:32:28.085","Open","2022-11-13 19:28:22.245","2022-11-12 19:24:57.464","ddb15c3c-12de-4109-a1e6-20a6e11d4f75","\N","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a#issue-ddb15c3c-12de-4109-a1e6-20a6e11d4f75","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","squall/niffler-lib","2022-11-11 19:32:28.085","Open","2022-11-11 19:32:28.085","\N","b42b18bd-1e4a-49b7-80df-3a8fe0adb9d8","\N","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a#issue-b42b18bd-1e4a-49b7-80df-3a8fe0adb9d8","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","squall/niffler-lib","2022-11-10 19:41:32.219","Open","2022-11-10 19:41:32.219","\N","fd75c0a4-40aa-4087-a207-bb0a9e9ce836","\N","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a#issue-fd75c0a4-40aa-4087-a207-bb0a9e9ce836","\N","https://app.snyk.io/org/squall/project/8838712a-066a-4548-982a-289ed4ea243a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","enterprise-tba/wayfinder-expedition-host","2022-11-11 01:52:22.204","Open","2022-11-11 01:52:22.204","\N","107d8334-dcc4-4c68-8849-877914d027eb","\N","\N","https://app.snyk.io/org/enterprise-tba/project/1e85f362-99be-47c2-ba93-d64288567f72#issue-107d8334-dcc4-4c68-8849-877914d027eb","\N","https://app.snyk.io/org/enterprise-tba/project/1e85f362-99be-47c2-ba93-d64288567f72","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","messaging/messaging-service","2022-11-10 19:40:36.733","Open","2022-11-16 20:00:35.494","2022-11-15 19:24:44.764","4529434a-a294-4c60-8e17-cb0e698dd8dc","\N","gp_rhuetz","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e#issue-4529434a-a294-4c60-8e17-cb0e698dd8dc","\N","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","messaging/messaging-service","2022-11-11 19:32:57.510","Open","2022-11-15 19:24:44.757","2022-11-14 21:10:50.211","0084b020-3c2a-4001-b832-b95dfb4ac2d0","\N","gp_rhuetz","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e#issue-0084b020-3c2a-4001-b832-b95dfb4ac2d0","\N","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","messaging/messaging-service","2022-11-10 19:40:36.733","Open","2022-11-14 21:10:50.206","2022-11-13 19:28:40.142","0a76f0d0-c30a-4d00-8894-1568678cff9e","\N","gp_rhuetz","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e#issue-0a76f0d0-c30a-4d00-8894-1568678cff9e","\N","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","candidate-psa/es-query-performance-test-service","2022-11-10 17:13:14.154","Open","2022-11-10 17:13:14.154","\N","c5acd124-15f6-4d81-9c5c-79cbc2081190","\N","\N","https://app.snyk.io/org/candidate-psa/project/d075b6ec-00c1-420c-ac56-f4720d52d03e#issue-c5acd124-15f6-4d81-9c5c-79cbc2081190","\N","https://app.snyk.io/org/candidate-psa/project/d075b6ec-00c1-420c-ac56-f4720d52d03e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","messaging/messaging-service","2022-11-10 19:40:36.733","Open","2022-11-10 19:40:36.733","\N","d2993ffa-5167-4ff7-9b11-0ab299ca0a55","\N","gp_rhuetz","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e#issue-d2993ffa-5167-4ff7-9b11-0ab299ca0a55","\N","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","messaging/messaging-service","2022-11-10 19:40:36.733","Open","2022-11-10 19:40:36.733","\N","bebebd89-dc53-4b92-bc21-949430d7c299","\N","gp_rhuetz","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e#issue-bebebd89-dc53-4b92-bc21-949430d7c299","\N","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","money/tax-service","2022-11-11 04:34:44.248","Open","2022-11-11 04:34:44.248","\N","1d1c52cf-ac51-4006-9f23-95fe7b07e032","\N","\N","https://app.snyk.io/org/money-2at/project/c5e29e35-82f2-4865-9bf4-01d2f02f9343#issue-1d1c52cf-ac51-4006-9f23-95fe7b07e032","\N","https://app.snyk.io/org/money-2at/project/c5e29e35-82f2-4865-9bf4-01d2f02f9343","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","758fb4af-c9fe-4162-a762-97eba05f0d47","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-758fb4af-c9fe-4162-a762-97eba05f0d47","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","enterprise-tba/wayfinder-expedition-host","2022-11-11 01:52:22.204","Open","2022-11-11 01:52:22.204","\N","6ec171fc-bbf6-4ce7-8cbd-cb703fae10a7","\N","\N","https://app.snyk.io/org/enterprise-tba/project/1e85f362-99be-47c2-ba93-d64288567f72#issue-6ec171fc-bbf6-4ce7-8cbd-cb703fae10a7","\N","https://app.snyk.io/org/enterprise-tba/project/1e85f362-99be-47c2-ba93-d64288567f72","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","8888138a-5649-4976-8bd3-6f14b1b3c42a","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-8888138a-5649-4976-8bd3-6f14b1b3c42a","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","c693ec94-b46a-4870-9b58-810b5a1eb92f","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-c693ec94-b46a-4870-9b58-810b5a1eb92f","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","e8c2930d-7b7a-4ffb-9013-057c839e71e4","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-e8c2930d-7b7a-4ffb-9013-057c839e71e4","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","50f1cc22-a074-4e67-af69-f1b19253d7dd","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-50f1cc22-a074-4e67-af69-f1b19253d7dd","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","6dc8e903-bb77-4d59-b47a-bffb038a3e36","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-6dc8e903-bb77-4d59-b47a-bffb038a3e36","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","6b1c803c-257b-48bb-85b2-39cc01a85680","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-6b1c803c-257b-48bb-85b2-39cc01a85680","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","ce1ab968-0da4-4d64-a07a-bd2f9c997b4d","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-ce1ab968-0da4-4d64-a07a-bd2f9c997b4d","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","15a6049a-f809-45fe-84f3-aa8293d0934f","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-15a6049a-f809-45fe-84f3-aa8293d0934f","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","11705af2-3b61-49d8-a697-2d408d1edf3b","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-11705af2-3b61-49d8-a697-2d408d1edf3b","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","c9c2daa8-5cd2-4386-b628-b89e30f28e68","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-c9c2daa8-5cd2-4386-b628-b89e30f28e68","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","8535a566-7439-4bb0-95df-153d4cf5c33f","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-8535a566-7439-4bb0-95df-153d4cf5c33f","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","money/tax-service","2022-11-11 04:34:44.248","Open","2022-11-11 04:34:44.248","\N","196c87e9-42f1-43ca-9f3f-775bf977c867","\N","\N","https://app.snyk.io/org/money-2at/project/c5e29e35-82f2-4865-9bf4-01d2f02f9343#issue-196c87e9-42f1-43ca-9f3f-775bf977c867","\N","https://app.snyk.io/org/money-2at/project/c5e29e35-82f2-4865-9bf4-01d2f02f9343","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","labs/interview","2022-11-11 00:19:58.686","Open","2022-11-11 00:19:58.686","\N","823eb4a1-8f07-4821-8e2c-20f8fc675258","\N","gp_apatti","https://app.snyk.io/org/labs-rwl/project/39340883-2922-4e04-ba8e-09348ee3159a#issue-823eb4a1-8f07-4821-8e2c-20f8fc675258","\N","https://app.snyk.io/org/labs-rwl/project/39340883-2922-4e04-ba8e-09348ee3159a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","labs/interview","2022-11-11 00:19:58.686","Open","2022-11-11 00:19:58.686","\N","b2640135-c6b8-4f87-aef6-50c4859c6ea1","\N","gp_apatti","https://app.snyk.io/org/labs-rwl/project/39340883-2922-4e04-ba8e-09348ee3159a#issue-b2640135-c6b8-4f87-aef6-50c4859c6ea1","\N","https://app.snyk.io/org/labs-rwl/project/39340883-2922-4e04-ba8e-09348ee3159a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","labs/interview","2022-11-10 22:12:28.958","Open","2022-11-10 22:12:28.958","\N","8ce2f0ad-e2e0-4f20-a9f4-7a4101c70815","\N","gp_rhuetz","https://app.snyk.io/org/labs-rwl/project/e23e2d64-595a-4663-ab2b-1e1998f0f9f2#issue-8ce2f0ad-e2e0-4f20-a9f4-7a4101c70815","\N","https://app.snyk.io/org/labs-rwl/project/e23e2d64-595a-4663-ab2b-1e1998f0f9f2","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","labs/interview","2022-11-10 22:12:28.958","Open","2022-11-10 22:12:28.958","\N","efa1df54-64e7-4ced-b82e-2daa68a8e03e","\N","gp_rhuetz","https://app.snyk.io/org/labs-rwl/project/e23e2d64-595a-4663-ab2b-1e1998f0f9f2#issue-efa1df54-64e7-4ced-b82e-2daa68a8e03e","\N","https://app.snyk.io/org/labs-rwl/project/e23e2d64-595a-4663-ab2b-1e1998f0f9f2","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","jobseeker-profile-apis/profile-api","2022-11-11 02:05:15.498","Open","2022-11-11 02:05:15.498","\N","5e20f427-e60f-422f-9d3b-bef02f38ee81","\N","exp_jilboud","https://app.snyk.io/org/jobseeker-profile-apis/project/f8a086f5-18e7-45c5-9414-e66983f380a4#issue-5e20f427-e60f-422f-9d3b-bef02f38ee81","\N","https://app.snyk.io/org/jobseeker-profile-apis/project/f8a086f5-18e7-45c5-9414-e66983f380a4","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","indeed-apply-employer/ias-questions-connector-workday","2022-11-10 20:29:33.979","Open","2022-11-10 20:29:33.979","\N","37726adc-95d7-4596-b02f-0f118211b1bf","\N","\N","https://app.snyk.io/org/indeed-apply-employer/project/99825cdc-a0f6-453a-8367-b4901eb59eac#issue-37726adc-95d7-4596-b02f-0f118211b1bf","\N","https://app.snyk.io/org/indeed-apply-employer/project/99825cdc-a0f6-453a-8367-b4901eb59eac","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","smb-mon-plat/smb-monplat-integ-tests-kotlin","2022-11-11 01:16:25.306","Open","2022-11-11 01:16:25.306","\N","c3cf0c34-21e3-405a-afa6-3b7bd6571a72","\N","\N","https://app.snyk.io/org/smb-mon-plat/project/73347cb3-fcb3-4c53-8026-000eb7657463#issue-c3cf0c34-21e3-405a-afa6-3b7bd6571a72","\N","https://app.snyk.io/org/smb-mon-plat/project/73347cb3-fcb3-4c53-8026-000eb7657463","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","raven/raven-delivery","2022-11-11 01:23:43.748","Open","2022-11-11 01:23:43.748","\N","adba32cd-1dcf-4558-9b9a-ba889dbf9cdd","\N","\N","https://app.snyk.io/org/raven/project/d9ab692b-40b1-4779-a757-62bfe18dd9a5#issue-adba32cd-1dcf-4558-9b9a-ba889dbf9cdd","\N","https://app.snyk.io/org/raven/project/d9ab692b-40b1-4779-a757-62bfe18dd9a5","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","taco/flex-backend-client","2022-11-10 22:24:58.791","Open","2022-11-10 22:24:58.791","\N","1ca23813-cb1a-4d44-a15b-7453d549e382","\N","\N","https://app.snyk.io/org/taco/project/b50494e4-09e0-4448-8f42-66a0e885fa1a#issue-1ca23813-cb1a-4d44-a15b-7453d549e382","\N","https://app.snyk.io/org/taco/project/b50494e4-09e0-4448-8f42-66a0e885fa1a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","taco/flex-backend-client","2022-11-10 22:24:58.791","Open","2022-11-10 22:24:58.791","\N","2d37b2e4-2824-4336-a190-02b4a066c005","\N","\N","https://app.snyk.io/org/taco/project/b50494e4-09e0-4448-8f42-66a0e885fa1a#issue-2d37b2e4-2824-4336-a190-02b4a066c005","\N","https://app.snyk.io/org/taco/project/b50494e4-09e0-4448-8f42-66a0e885fa1a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","candidates-enterprise/cande-byoc","2022-11-11 02:51:11.237","Open","2022-11-11 02:51:11.237","\N","c8d52358-9d6a-4653-92af-17e2feb5b99f","\N","\N","https://app.snyk.io/org/candidates-enterprise/project/f9f35af7-ce9a-465a-b56e-e24382539a51#issue-c8d52358-9d6a-4653-92af-17e2feb5b99f","\N","https://app.snyk.io/org/candidates-enterprise/project/f9f35af7-ce9a-465a-b56e-e24382539a51","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","smb-labs/d2i-interview-management-service","2022-11-11 02:09:19.159","Open","2022-11-11 02:09:19.159","\N","31d89510-a8df-4917-87a6-5eda83704cbe","\N","\N","https://app.snyk.io/org/smb-labs/project/016ca7b8-be2b-48a4-a395-d4a20d1296c8#issue-31d89510-a8df-4917-87a6-5eda83704cbe","\N","https://app.snyk.io/org/smb-labs/project/016ca7b8-be2b-48a4-a395-d4a20d1296c8","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","smb-labs/vrec-interview-common","2022-11-11 01:31:33.995","Open","2022-11-11 01:31:33.995","\N","8054c5ea-c462-44d8-98a4-d690c81519b3","\N","\N","https://app.snyk.io/org/smb-labs/project/7b6c0d16-0eac-4bce-9cd6-75c10394ac7f#issue-8054c5ea-c462-44d8-98a4-d690c81519b3","\N","https://app.snyk.io/org/smb-labs/project/7b6c0d16-0eac-4bce-9cd6-75c10394ac7f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","indeedapply/iasugga-load-test","2022-11-11 04:58:03.224","Open","2022-11-11 04:58:03.224","\N","b84f8b38-7b36-4f92-806a-2f03be702dc8","\N","\N","https://app.snyk.io/org/indeedapply/project/54de40a4-cb8b-40e2-b5c4-d9007de3f4d0#issue-b84f8b38-7b36-4f92-806a-2f03be702dc8","\N","https://app.snyk.io/org/indeedapply/project/54de40a4-cb8b-40e2-b5c4-d9007de3f4d0","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","smb-jobs-model/training-pipeline","2022-11-10 20:51:58.180","Open","2022-11-10 20:51:58.180","\N","3ea68fa1-0226-4678-a085-3ef15da987d4","\N","\N","https://app.snyk.io/org/smb-jobs-model/project/d80fd037-eab2-4a98-afc7-8c86007c8fc5#issue-3ea68fa1-0226-4678-a085-3ef15da987d4","\N","https://app.snyk.io/org/smb-jobs-model/project/d80fd037-eab2-4a98-afc7-8c86007c8fc5","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","cortex/cortex-gateway","2022-11-11 03:17:21.615","Open","2022-11-11 03:17:21.615","\N","601020f5-e274-47ab-9eb6-3a9f354cb22d","\N","\N","https://app.snyk.io/org/cortex-hq3/project/e856a28a-684e-4b68-a936-b32979b00d73#issue-601020f5-e274-47ab-9eb6-3a9f354cb22d","\N","https://app.snyk.io/org/cortex-hq3/project/e856a28a-684e-4b68-a936-b32979b00d73","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","smb-marketing/promo-api","2022-11-10 22:16:38.810","Open","2022-11-10 22:16:38.810","\N","2210ccbc-33df-4cc8-9415-94879a66811b","\N","\N","https://app.snyk.io/org/smb-marketing/project/92d70d62-296c-450d-affa-6f72b91aeeeb#issue-2210ccbc-33df-4cc8-9415-94879a66811b","\N","https://app.snyk.io/org/smb-marketing/project/92d70d62-296c-450d-affa-6f72b91aeeeb","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","smb-labs/vrec-js-screening-webapp","2022-11-10 23:04:05.601","Open","2022-11-10 23:04:05.601","\N","821e2709-8d72-42c0-a858-2ce61e469b1f","\N","\N","https://app.snyk.io/org/smb-labs/project/c4096e7d-0ad2-4716-8a55-77bac3f4b7b6#issue-821e2709-8d72-42c0-a858-2ce61e469b1f","\N","https://app.snyk.io/org/smb-labs/project/c4096e7d-0ad2-4716-8a55-77bac3f4b7b6","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","indeedapply/indeedapply-expectations-api","2022-11-10 16:14:50.143","Open","2022-11-10 16:14:50.143","\N","9679e5c1-22f2-429b-a246-07f432c2fb14","\N","\N","https://app.snyk.io/org/indeedapply/project/94369dff-787e-42bd-bc3c-1b71f54f0a4f#issue-9679e5c1-22f2-429b-a246-07f432c2fb14","\N","https://app.snyk.io/org/indeedapply/project/94369dff-787e-42bd-bc3c-1b71f54f0a4f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","one-host/devops-node-utils","2022-11-10 17:49:52.406","Open","2022-11-10 17:49:52.406","\N","71aa2a61-99ca-4882-91ee-a79d73ee27ed","\N","\N","https://app.snyk.io/org/one-host/project/7c461773-1635-47f4-86ec-a716cbac58df#issue-71aa2a61-99ca-4882-91ee-a79d73ee27ed","\N","https://app.snyk.io/org/one-host/project/7c461773-1635-47f4-86ec-a716cbac58df","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","enterprise-tba/spresumecontact-index-builder","2022-11-11 01:22:19.754","Open","2022-11-11 01:22:19.754","\N","b518a07f-69bc-4a6a-b16b-2ff6fbd4fb7c","\N","\N","https://app.snyk.io/org/enterprise-tba/project/707a6aa4-c38e-4a7d-8a05-bdeeaed49c6d#issue-b518a07f-69bc-4a6a-b16b-2ff6fbd4fb7c","\N","https://app.snyk.io/org/enterprise-tba/project/707a6aa4-c38e-4a7d-8a05-bdeeaed49c6d","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","one-host/devops-node-utils","2022-11-10 17:49:52.406","Open","2022-11-10 17:49:52.406","\N","1ddb95a4-e1d5-4f83-b7ba-0f7001e40e6c","\N","\N","https://app.snyk.io/org/one-host/project/7c461773-1635-47f4-86ec-a716cbac58df#issue-1ddb95a4-e1d5-4f83-b7ba-0f7001e40e6c","\N","https://app.snyk.io/org/one-host/project/7c461773-1635-47f4-86ec-a716cbac58df","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","money/lw-api","2022-11-10 21:50:58.609","Open","2022-11-10 21:50:58.609","\N","be1e945f-09c9-4f94-a559-7a8fa49c76f6","\N","gp_sraslan","https://app.snyk.io/org/money-2at/project/d243f4ba-d735-4a7b-ac8c-8ab1d7316c40#issue-be1e945f-09c9-4f94-a559-7a8fa49c76f6","\N","https://app.snyk.io/org/money-2at/project/d243f4ba-d735-4a7b-ac8c-8ab1d7316c40","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","money/lw-api","2022-11-10 21:50:58.609","Open","2022-11-10 21:50:58.609","\N","aebf6984-2fbc-4a48-bc78-3bc8601a5889","\N","gp_sraslan","https://app.snyk.io/org/money-2at/project/d243f4ba-d735-4a7b-ac8c-8ab1d7316c40#issue-aebf6984-2fbc-4a48-bc78-3bc8601a5889","\N","https://app.snyk.io/org/money-2at/project/d243f4ba-d735-4a7b-ac8c-8ab1d7316c40","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
